GEOID,NAME,variable,estimate,moe,year,label,concept,func_label
1924120,Remsen-Union ,B01001_003,87,39,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1924120,Remsen-Union ,B01001_027,148,58,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1924150,Riceville ,B01001_003,96,39,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1924150,Riceville ,B01001_027,96,48,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1924660,Rock Valley ,B01001_003,237,117,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1924660,Rock Valley ,B01001_027,181,89,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1924720,Rockwell City-Lytton ,B01001_003,94,29,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1924720,Rockwell City-Lytton ,B01001_027,62,28,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1924870,Roland-Story ,B01001_003,141,62,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1924870,Roland-Story ,B01001_027,267,101,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1924960,Rudd-Rockford-Marble Rock ,B01001_003,81,36,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1924960,Rudd-Rockford-Marble Rock ,B01001_027,36,20,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1925050,Ruthven-Ayrshire ,B01001_003,47,24,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1925050,Ruthven-Ayrshire ,B01001_027,45,21,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1925200,St. Ansgar ,B01001_003,164,48,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1925200,St. Ansgar ,B01001_027,123,46,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1925320,Saydel ,B01001_003,200,101,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1925320,Saydel ,B01001_027,165,96,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1925380,Schaller-Crestland ,B01001_003,75,28,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1925380,Schaller-Crestland ,B01001_027,60,21,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1925410,Schleswig ,B01001_003,45,24,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1925410,Schleswig ,B01001_027,29,18,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1925560,Sentral ,B01001_003,40,22,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1925560,Sentral ,B01001_027,20,13,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1925590,Sergeant Bluff-Luton ,B01001_003,231,97,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1925590,Sergeant Bluff-Luton ,B01001_027,204,87,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1925620,Seymour ,B01001_003,138,57,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1925620,Seymour ,B01001_027,125,34,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1925920,West Fork ,B01001_003,188,48,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1925920,West Fork ,B01001_027,98,44,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1925980,Sheldon ,B01001_003,207,47,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1925980,Sheldon ,B01001_027,206,73,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1926070,Shenandoah ,B01001_003,278,135,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1926070,Shenandoah ,B01001_027,239,54,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1926250,Sidney ,B01001_003,35,25,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1926250,Sidney ,B01001_027,66,27,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1926280,Sigourney ,B01001_003,70,24,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1926280,Sigourney ,B01001_027,79,32,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1926370,Sioux Center ,B01001_003,248,117,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1926370,Sioux Center ,B01001_027,329,94,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1926400,Sioux City ,B01001_003,3150,143,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1926400,Sioux City ,B01001_027,3303,138,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1926580,Solon ,B01001_003,157,59,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1926580,Solon ,B01001_027,100,65,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1926640,South Hamilton ,B01001_003,91,43,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1926640,South Hamilton ,B01001_027,66,34,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1926670,South Page ,B01001_003,42,25,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1926670,South Page ,B01001_027,51,23,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1926730,South Tama County ,B01001_003,196,31,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1926730,South Tama County ,B01001_027,297,36,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1926790,South Winneshiek ,B01001_003,91,31,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1926790,South Winneshiek ,B01001_027,193,49,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1926820,Southeast Polk ,B01001_003,1158,253,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1926820,Southeast Polk ,B01001_027,1040,202,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1926850,Southeast Warren ,B01001_003,101,41,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1926850,Southeast Warren ,B01001_027,89,34,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1926910,Spencer ,B01001_003,473,82,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1926910,Spencer ,B01001_027,406,82,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1927000,Spirit Lake ,B01001_003,248,74,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1927000,Spirit Lake ,B01001_027,101,57,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1927060,Springville ,B01001_003,28,18,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1927060,Springville ,B01001_027,35,28,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1927240,Stanton ,B01001_003,30,16,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1927240,Stanton ,B01001_027,28,16,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1927270,Starmont ,B01001_003,131,40,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1927270,Starmont ,B01001_027,90,34,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1927390,Storm Lake ,B01001_003,448,47,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1927390,Storm Lake ,B01001_027,537,54,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1927480,Stratford ,B01001_003,28,18,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1927480,Stratford ,B01001_027,47,27,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1927500,West Central Valley ,B01001_003,156,57,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1927500,West Central Valley ,B01001_027,126,42,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1927600,Sumner ,B01001_003,135,44,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1927600,Sumner ,B01001_027,123,49,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1927870,Tipton ,B01001_003,99,47,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1927870,Tipton ,B01001_027,89,45,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1927900,"Titonka Consolidated School District, Iowa",B01001_003,8,6,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1927900,"Titonka Consolidated School District, Iowa",B01001_027,31,19,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1927960,Treynor ,B01001_003,107,33,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1927960,Treynor ,B01001_027,77,33,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1927990,Tri-Center ,B01001_003,92,34,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1927990,Tri-Center ,B01001_027,142,39,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1928020,Tri-County ,B01001_003,58,29,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1928020,Tri-County ,B01001_027,57,27,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1928050,Tripoli ,B01001_003,92,35,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1928050,Tripoli ,B01001_027,50,27,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1928110,Turkey Valley ,B01001_003,84,33,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1928110,Turkey Valley ,B01001_027,100,45,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1928170,Twin Cedars ,B01001_003,41,20,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1928170,Twin Cedars ,B01001_027,82,41,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1928200,Twin Rivers ,B01001_003,21,11,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1928200,Twin Rivers ,B01001_027,56,24,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1928230,Underwood ,B01001_003,143,49,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1928230,Underwood ,B01001_027,124,53,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1928560,United ,B01001_003,62,39,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1928560,United ,B01001_027,30,24,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1928680,Urbandale ,B01001_003,623,195,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1928680,Urbandale ,B01001_027,463,187,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1928710,Valley ,B01001_003,150,39,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1928710,Valley ,B01001_027,161,54,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1928980,Van Buren ,B01001_003,153,42,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1928980,Van Buren ,B01001_027,156,23,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1929010,Van Meter ,B01001_003,122,49,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1929010,Van Meter ,B01001_027,55,29,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1929100,Ventura ,B01001_003,43,37,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1929100,Ventura ,B01001_027,18,15,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1929280,Villisca ,B01001_003,47,21,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1929280,Villisca ,B01001_027,47,22,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1929310,Vinton-Shellsburg ,B01001_003,306,66,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1929310,Vinton-Shellsburg ,B01001_027,273,72,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1929490,Waco ,B01001_003,82,40,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1929490,Waco ,B01001_027,86,39,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1929580,East Sac County ,B01001_003,164,34,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1929580,East Sac County ,B01001_027,130,27,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1929640,Walnut ,B01001_003,35,18,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1929640,Walnut ,B01001_027,28,15,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1929730,Wapello ,B01001_003,88,30,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1929730,Wapello ,B01001_027,93,38,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1929760,Wapsie Valley ,B01001_003,97,35,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1929760,Wapsie Valley ,B01001_027,128,40,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1930240,Washington ,B01001_003,183,66,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1930240,Washington ,B01001_027,251,74,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1930480,Waterloo ,B01001_003,2601,189,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1930480,Waterloo ,B01001_027,2500,168,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1930510,Waukee ,B01001_003,1944,169,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1930510,Waukee ,B01001_027,2146,145,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1930540,Waverly-Shell Rock ,B01001_003,388,76,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1930540,Waverly-Shell Rock ,B01001_027,321,80,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1930560,Wayne ,B01001_003,91,33,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1930560,Wayne ,B01001_027,104,32,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1930630,Webster City ,B01001_003,226,49,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1930630,Webster City ,B01001_027,253,54,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1930720,West Bend-Mallard ,B01001_003,44,27,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1930720,West Bend-Mallard ,B01001_027,40,32,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1930750,West Branch ,B01001_003,57,33,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1930750,West Branch ,B01001_027,148,47,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1930780,"West Burlington Independent School District, Iowa",B01001_003,27,30,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1930780,"West Burlington Independent School District, Iowa",B01001_027,83,54,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1930870,West Central ,B01001_003,66,30,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1930870,West Central ,B01001_027,51,24,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1930900,West Delaware County ,B01001_003,247,74,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1930900,West Delaware County ,B01001_027,310,74,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1930930,West Des Moines ,B01001_003,2030,259,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1930930,West Des Moines ,B01001_027,1923,305,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1930960,West Harrison ,B01001_003,37,25,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1930960,West Harrison ,B01001_027,43,20,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1930990,West Liberty ,B01001_003,223,102,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1930990,West Liberty ,B01001_027,192,79,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1931020,West Lyon ,B01001_003,286,45,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1931020,West Lyon ,B01001_027,193,63,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1931080,West Marshall ,B01001_003,140,52,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1931080,West Marshall ,B01001_027,186,66,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1931110,West Monona ,B01001_003,91,32,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1931110,West Monona ,B01001_027,69,47,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1931290,West Sioux ,B01001_003,136,57,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1931290,West Sioux ,B01001_027,100,44,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1931350,Western Dubuque ,B01001_003,771,124,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1931350,Western Dubuque ,B01001_027,855,137,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1931470,Westwood ,B01001_003,102,40,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1931470,Westwood ,B01001_027,81,33,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1931620,Whiting ,B01001_003,32,15,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1931620,Whiting ,B01001_027,47,30,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1931680,Williamsburg ,B01001_003,211,58,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1931680,Williamsburg ,B01001_027,164,57,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1931800,Wilton ,B01001_003,201,80,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1931800,Wilton ,B01001_027,78,48,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1931830,Winfield-Mount Union ,B01001_003,25,19,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1931830,Winfield-Mount Union ,B01001_027,48,25,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1931860,Winterset ,B01001_003,234,76,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1931860,Winterset ,B01001_027,253,77,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1931920,Woodbine ,B01001_003,77,53,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1931920,Woodbine ,B01001_027,72,30,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1931950,Woodbury Central ,B01001_003,111,40,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1931950,Woodbury Central ,B01001_027,105,60,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1932010,Woodward-Granger ,B01001_003,209,110,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1932010,Woodward-Granger ,B01001_027,174,56,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1999017,PCM ,B01001_003,169,60,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1999017,PCM ,B01001_027,173,70,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1999019,Southeast Webster-Grand ,B01001_003,124,64,2015,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1999019,Southeast Webster-Grand ,B01001_027,110,56,2015,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1900006,North Fayette ,B01001_003,157,48,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1900006,North Fayette ,B01001_027,108,40,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1900009,Colfax-Mingo ,B01001_003,111,53,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1900009,Colfax-Mingo ,B01001_027,125,52,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1900015,Sibley-Ocheyedan ,B01001_003,133,24,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1900015,Sibley-Ocheyedan ,B01001_027,121,31,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1900021,Okoboji ,B01001_003,95,40,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1900021,Okoboji ,B01001_027,229,68,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1900022,Union ,B01001_003,103,54,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1900022,Union ,B01001_027,183,68,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1900023,Sioux Central ,B01001_003,71,23,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1900023,Sioux Central ,B01001_027,45,20,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1900024,South Central Calhoun ,B01001_003,151,39,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1900024,South Central Calhoun ,B01001_027,199,38,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1900025,Panorama ,B01001_003,64,28,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1900025,Panorama ,B01001_027,134,36,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1900026,South O'Brien ,B01001_003,145,52,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1900026,South O'Brien ,B01001_027,77,34,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1900027,Riverside ,B01001_003,120,43,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1900027,Riverside ,B01001_027,161,54,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1900028,Prairie Valley ,B01001_003,92,45,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1900028,Prairie Valley ,B01001_027,80,34,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1900031,Albert City-Truesdale ,B01001_003,34,20,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1900031,Albert City-Truesdale ,B01001_027,73,31,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1900032,Alden ,B01001_003,39,19,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1900032,Alden ,B01001_027,39,17,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1900040,East Marshall ,B01001_003,58,26,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1900040,East Marshall ,B01001_027,71,32,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1900060,GMG ,B01001_003,37,21,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1900060,GMG ,B01001_027,22,14,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1903060,AGWSR ,B01001_003,97,29,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1903060,AGWSR ,B01001_027,118,36,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1903090,Adair-Casey ,B01001_003,56,29,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1903090,Adair-Casey ,B01001_027,59,23,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1903150,Adel-De Soto-Minburn ,B01001_003,243,87,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1903150,Adel-De Soto-Minburn ,B01001_027,172,70,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1903220,Akron-Westfield ,B01001_003,112,41,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1903220,Akron-Westfield ,B01001_027,105,43,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1903270,Albia ,B01001_003,235,41,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1903270,Albia ,B01001_027,141,55,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1903300,Alburnett ,B01001_003,53,36,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1903300,Alburnett ,B01001_027,66,41,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1903360,Algona ,B01001_003,261,46,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1903360,Algona ,B01001_027,308,37,2016,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1903390,Allamakee ,B01001_003,245,33,2016,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
