"","name","year","child_abuse_under_3","child_abuse_3_and_4","child_abuse_5"
"867","Plymouth",2011,198.57433808554,316.558441558442,509.138381201044
"868","Pocahontas",2011,371.681415929204,461.538461538462,807.692307692308
"869","Polk",2011,230.813467168549,329.403864806387,761.469472231804
"870","Pottawattamie",2011,349.842767295597,553.941908713693,1108.80398671096
"871","Poweshiek",2011,272.300469483568,474.114441416894,669.230769230769
"872","Ringgold",2011,203.791469194313,380.530973451327,341.269841269841
"873","Sac",2011,118.764845605701,241.545893719807,378.787878787879
"874","Scott",2011,322.207387627948,505.468931812893,898.263027295285
"875","Shelby",2011,300,471.774193548387,606.217616580311
"876","Sioux",2011,96.5608465608466,133.577310155535,272.388059701493
"877","Story",2011,209.823040808956,346.658711217184,769.53642384106
"878","Tama",2011,343.015214384509,663.101604278075,932.330827067669
"879","Taylor",2011,217.171717171717,268.75,826.923076923077
"880","Union",2011,404.358353510896,453.804347826087,927.777777777778
"881","Van Buren",2011,232.142857142857,553.191489361702,780
"882","Wapello",2011,417.251051893408,630.296610169492,1383.72093023256
"883","Warren",2011,230.088495575221,313.253012048193,466.507177033493
"884","Washington",2011,277.649769585253,484.909456740443,737.003058103975
"885","Wayne",2011,304.597701149425,232.456140350877,557.894736842105
"886","Webster",2011,437.842064112588,585.774058577406,1848.18481848185
"887","Winnebago",2011,326.666666666667,388.888888888889,816.666666666667
"888","Winneshiek",2011,170.984455958549,184.357541899441,454.128440366972
"889","Woodbury",2011,295.918367346939,477.647058823529,890.909090909091
"890","Worth",2011,207.03125,378.571428571429,654.320987654321
"891","Wright",2011,350.202429149798,492.877492877493,797.235023041475
"892","Adair",2010,232.638888888889,354.497354497354,985.294117647059
"893","Adams",2010,626.168224299065,712.765957446808,1456.52173913043
"894","Allamakee",2010,186.643835616438,286.089238845144,589.189189189189
"895","Appanoose",2010,452.991452991453,510.843373493976,883.333333333333
"896","Audubon",2010,209.756097560976,358.333333333333,1048.78048780488
"897","Benton",2010,224.120603015075,342.549923195084,423.14990512334
"898","Black Hawk",2010,346.00836153693,532.149418248622,1027.79420461266
"899","Boone",2010,333.333333333333,500.789889415482,883.008356545961
"900","Bremer",2010,181.707317073171,263.716814159292,530.249110320285
"901","Buchanan",2010,217.751479289941,237.726098191214,807.017543859649
"902","Buena Vista",2010,333.333333333333,439.79057591623,736.842105263158
"903","Butler",2010,254.266211604096,407.103825136612,949.044585987261
"904","Calhoun",2010,292.063492063492,455.445544554455,844.036697247706
"905","Carroll",2010,181.07476635514,282.846715328467,679.824561403509
"906","Cass",2010,315.88785046729,539.936102236422,1877.77777777778
"907","Cedar",2010,303.425774877651,352.941176470588,543.859649122807
"908","Cerro Gordo",2010,353.674540682415,572.186836518047,1169.19739696312
"909","Cherokee",2010,345.505617977528,469.465648854962,1808.82352941176
"910","Chickasaw",2010,258.695652173913,371.875,604.060913705584
"911","Clarke",2010,377.358490566038,389.61038961039,740.740740740741
"912","Clay",2010,366.929133858268,569.682151589242,1429.44785276074
"913","Clayton",2010,226.600985221675,291.139240506329,679.802955665025
"914","Clinton",2010,350.051177072671,652.049571020019,1310.34482758621
"915","Crawford",2010,202.898550724638,260.707635009311,520.446096654275
"916","Dallas",2010,142.8110896196,210.251542477456,396.953405017921
"917","Davis",2010,154.166666666667,309.623430962343,592
"918","Decatur",2010,370.967741935484,352.490421455939,1672.72727272727
"919","Delaware",2010,238.476953907816,195.402298850575,493.775933609959
"920","Des Moines",2010,408.70138431114,606.060606060606,1614.58333333333
"921","Dickinson",2010,279.549718574109,584.313725490196,1342.34234234234
"922","Dubuque",2010,288.276231263383,487.109905020353,871.359223300971
"923","Emmet",2010,240.601503759398,466.019417475728,470.588235294118
"924","Fayette",2010,336.423841059603,628.712871287129,858.108108108108
"925","Floyd",2010,364.179104477612,568.764568764569,1936.50793650794
"926","Franklin",2010,401.114206128134,523.636363636364,888.888888888889
"927","Fremont",2010,228.571428571429,402.51572327044,800
"928","Greene",2010,324.242424242424,629.411764705882,551.546391752577
"929","Grundy",2010,137.931034482759,200.66889632107,346.820809248555
"930","Guthrie",2010,188.087774294671,189.274447949527,465.116279069767
"931","Hamilton",2010,294.559099437148,389.578163771712,523.333333333333
"932","Hancock",2010,293.948126801153,322.784810126582,653.846153846154
"933","Hardin",2010,330.882352941176,709.779179810726,1190.47619047619
"934","Harrison",2010,320.408163265306,373.809523809524,981.25
"935","Henry",2010,352.317880794702,430.42071197411,718.918918918919
"936","Howard",2010,147.5,236,475.806451612903
"937","Humboldt",2010,258.899676375405,251.572327044025,1194.02985074627
"938","Ida",2010,229.452054794521,360.215053763441,1000
"939","Iowa",2010,170.175438596491,227.699530516432,510.526315789474
"940","Jackson",2010,337.6,490.697674418605,1134.40860215054
"941","Jasper",2010,329.250720461095,535.756154747948,1131.18811881188
"942","Jefferson",2010,292.051756007394,587.360594795539,923.976608187135
"943","Johnson",2010,159.933706235757,272.695160720593,570.162481536189
"944","Jones",2010,242.343541944075,451.612903225806,590.909090909091
"945","Keokuk",2010,320.547945205479,403.448275862069,1193.87755102041
"946","Kossuth",2010,237.735849056604,325.581395348837,797.46835443038
"947","Lee",2010,398.470688190314,545.983701979045,1090.6976744186
"948","Linn",2010,284.49025207997,385.495540972573,739.032258064516
"949","Louisa",2010,322.222222222222,622.317596566524,823.863636363636
"950","Lucas",2010,268.361581920904,482.233502538071,579.268292682927
"951","Lyon",2010,99.6376811594203,148.247978436658,246.636771300448
"952","Madison",2010,312.617702448211,288.194444444444,775.700934579439
"953","Mahaska",2010,264.907135874878,575.371549893843,1034.35114503817
"954","Marion",2010,198.075380914194,270.240700218818,486.220472440945
"955","Marshall",2010,396.541786743516,568.595041322314,962.237762237762
"956","Mills",2010,215.411558669002,307.5,1149.53271028037
"957","Mitchell",2010,219.399538106236,399.159663865546,811.965811965812
"958","Monona",2010,340.136054421769,438.59649122807,909.090909090909
"959","Monroe",2010,327.702702702703,570.588235294118,1492.30769230769
"960","Montgomery",2010,363.844393592677,775.609756097561,888.268156424581
"961","Muscatine",2010,343.445907269605,475.435816164818,1077.19928186715
"962","OBrien",2010,304.114490161002,492.753623188406,904.255319148936
"963","Osceola",2010,224.63768115942,439.716312056738,539.130434782609
"964","Page",2010,218.446601941748,567.226890756303,1080
"965","Palo Alto",2010,214.477211796247,344.827586206897,727.272727272727
"966","Plymouth",2010,168.75,260.032102728732,429.708222811671
"967","Pocahontas",2010,309.417040358744,363.157894736842,734.042553191489
"968","Polk",2010,242.823096089264,325.61011040093,737.57815070747
"969","Pottawattamie",2010,338.490264070419,515.644047135311,1020.09646302251
"970","Poweshiek",2010,304.635761589404,467.005076142132,821.428571428571
"971","Ringgold",2010,133.928571428571,309.278350515464,229.007633587786
"972","Sac",2010,148.148148148148,259.109311740891,533.333333333333
"973","Scott",2010,339.752201821167,530.536130536131,1002.20167327169
"974","Shelby",2010,234.413965087282,370.07874015748,643.835616438356
"975","Sioux",2010,96.4187327823691,121.951219512195,307.692307692308
"976","Story",2010,229.958599924727,349.942726231386,789.405684754522
"977","Tama",2010,379.501385041551,666.666666666667,898.360655737705
"978","Taylor",2010,194.690265486726,257.309941520468,1257.14285714286
"979","Union",2010,342.672413793103,514.563106796116,878.453038674033
"980","Van Buren",2010,198.776758409786,454.545454545455,550.847457627119
"981","Wapello",2010,400,706.155632984901,1223.34004024145
"982","Warren",2010,227.586206896552,275.626423690205,476.377952755905
"983","Washington",2010,246.242774566474,407.265774378585,669.811320754717
"984","Wayne",2010,293.785310734463,248.803827751196,611.764705882353
"985","Webster",2010,492.146596858639,511.332728921124,1392.59259259259
"986","Winnebago",2010,329.032258064516,401.574803149606,713.286713286713
"987","Winneshiek",2010,150.592216582064,176.237623762376,358.870967741935
"988","Woodbury",2010,335.590998470614,491.048593350384,1051.33470225873
"989","Worth",2010,306.513409961686,571.428571428571,879.120879120879
"990","Wright",2010,412.098298676749,710.097719869707,838.461538461538
"991","Adair",2009,225.396825396825,486.301369863014,1651.16279069767
"992","Adams",2009,730.769230769231,730.769230769231,1140
"993","Allamakee",2009,256.055363321799,356.626506024096,1193.54838709677
"994","Appanoose",2009,426.751592356688,575.931232091691,1015.15151515152
"995","Audubon",2009,300,473.684210526316,1125
"996","Benton",2009,254.658385093168,366.071428571429,516.806722689076
"997","Black Hawk",2009,367.51630112626,566.72760511883,1174.24242424242
"998","Boone",2009,355.440414507772,583.333333333333,1143.33333333333
"999","Bremer",2009,184.563758389262,330,567.010309278351
"1000","Buchanan",2009,172.826086956522,238.380809595202,636
"1001","Buena Vista",2009,264.596273291925,434.69387755102,766.187050359712
"1002","Butler",2009,284.090909090909,442.477876106195,898.203592814371
"1003","Calhoun",2009,310.897435897436,489.89898989899,683.098591549296
"1004","Carroll",2009,252.51256281407,364.130434782609,679.054054054054
"1005","Cass",2009,318.181818181818,608.695652173913,1570.09345794393
"1006","Cedar",2009,256.272401433692,318.485523385301,556.420233463035
"1007","Cerro Gordo",2009,437.138728323699,585.106382978723,1406.97674418605
"1008","Cherokee",2009,400.552486187845,635.964912280702,1883.11688311688
"1009","Chickasaw",2009,281.990521327014,357.357357357357,607.142857142857
"1010","Clarke",2009,384.364820846906,483.606557377049,728.395061728395
"1011","Clay",2009,338.870431893688,444.444444444444,1275
"1012","Clayton",2009,187.707641196013,265.882352941176,684.848484848485
"1013","Clinton",2009,319.369147363233,638.423645320197,1193.37016574586
"1014","Crawford",2009,221.350078492936,250,610.38961038961
"1015","Dallas",2009,180.881747012773,237.940379403794,508.690614136732
"1016","Davis",2009,130.801687763713,385.093167701863,488.188976377953
"1017","Decatur",2009,438.818565400844,436.974789915966,1350.64935064935
"1018","Delaware",2009,254.658385093168,198.067632850242,486.166007905138
"1019","Des Moines",2009,371.868978805395,550.380228136882,1258.69565217391
"1020","Dickinson",2009,291.666666666667,475.728155339806,1348.62385321101
"1021","Dubuque",2009,267.885960193653,431.542461005199,873.684210526316
"1022","Emmet",2009,237.327188940092,500,415.322580645161
"1023","Fayette",2009,296.398891966759,514.423076923077,852.589641434263
"1024","Floyd",2009,371.428571428571,615.960099750623,2627.65957446808
"1025","Franklin",2009,380.487804878049,631.578947368421,886.363636363636
"1026","Fremont",2009,255.725190839695,426.751592356688,788.235294117647
"1027","Greene",2009,361.111111111111,672.413793103448,657.303370786517
"1028","Grundy",2009,228.813559322034,260.450160771704,540
"1029","Guthrie",2009,289.189189189189,413.127413127413,906.779661016949
"1030","Hamilton",2009,338.078291814947,538.243626062323,683.453237410072
"1031","Hancock",2009,258.666666666667,380.392156862745,769.84126984127
"1032","Hardin",2009,373.737373737374,534.939759036145,1441.55844155844
"1033","Harrison",2009,295.499021526419,382.278481012658,774.358974358974
"1034","Henry",2009,300.142247510669,401.140684410646,857.723577235772
"1035","Howard",2009,203.703703703704,356.481481481481,578.947368421053
"1036","Humboldt",2009,284.403669724771,357.692307692308,989.36170212766
"1037","Ida",2009,334.745762711864,451.428571428571,1338.98305084746
"1038","Iowa",2009,204.116638078902,296.019900497512,983.471074380165
"1039","Jackson",2009,350.758853288364,470.588235294118,1341.93548387097
"1040","Jasper",2009,295.031055900621,409.92448759439,791.666666666667
"1041","Jefferson",2009,355.93220338983,624.53531598513,933.333333333333
"1042","Johnson",2009,160.649087221095,298.755186721992,569.784172661871
"1043","Jones",2009,232.2206095791,405.063291139241,590.405904059041
"1044","Keokuk",2009,319.371727748691,460.377358490566,1244.89795918367
"1045","Kossuth",2009,245.421245421245,402.402402402402,864.516129032258
"1046","Lee",2009,449.222323879232,528.525296017223,1081.49779735683
"1047","Linn",2009,263.659389699674,369.631383158607,802.791039294895
"1048","Louisa",2009,278.538812785388,416.382252559727,739.393939393939
"1049","Lucas",2009,235.649546827795,373.205741626794,530.612244897959
"1050","Lyon",2009,179.540709812109,273.015873015873,462.365591397849
"1051","Madison",2009,282.56880733945,342.222222222222,810.526315789474
"1052","Mahaska",2009,246.531483457844,455.621301775148,731.012658227848
"1053","Marion",2009,228.699551569507,268.13880126183,618.932038834951
"1054","Marshall",2009,343.201754385965,510.603588907015,985.826771653543
"1055","Mills",2009,186.195826645265,370.607028753994,794.520547945205
"1056","Mitchell",2009,169.642857142857,177.570093457944,471.074380165289
"1057","Monona",2009,260.27397260274,358.490566037736,690.909090909091
"1058","Monroe",2009,301.158301158301,423.913043478261,951.219512195122
"1059","Montgomery",2009,281.746031746032,699.507389162562,850.299401197605
"1060","Muscatine",2009,302.854122621564,455.484896661367,1132.41106719368
"1061","OBrien",2009,376.363636363636,665.594855305466,1262.19512195122
"1062","Osceola",2009,319.502074688797,520.27027027027,916.666666666667
"1063","Page",2009,358.095238095238,770.491803278689,1807.69230769231
"1064","Palo Alto",2009,291.066282420749,448.888888888889,1020.20202020202
"1065","Plymouth",2009,195.353748680042,294.585987261146,533.14121037464
"1066","Pocahontas",2009,372.549019607843,477.987421383648,1000
"1067","Polk",2009,227.202313332645,321.285140562249,759.537372691179
"1068","Pottawattamie",2009,343.92523364486,542.087542087542,1192.59259259259
"1069","Poweshiek",2009,347.670250896057,503.896103896104,923.809523809524
"1070","Ringgold",2009,182.692307692308,413.04347826087,506.666666666667
"1071","Sac",2009,189.041095890411,343.283582089552,841.463414634146
"1072","Scott",2009,288.872936109117,437.962559860688,947.715496938295
"1073","Shelby",2009,291.891891891892,471.615720524017,907.563025210084
"1074","Sioux",2009,88.8575458392102,110.62335381914,278.761061946903
"1075","Story",2009,217.564148897723,330.951072017592,844.319775596073
"1076","Tama",2009,362.134688691233,742.1875,1096.15384615385
"1077","Taylor",2009,352.657004830918,483.443708609272,2703.7037037037
"1078","Union",2009,334.080717488789,435.672514619883,1071.94244604317
"1079","Van Buren",2009,219.135802469136,554.6875,717.171717171717
"1080","Wapello",2009,391.925465838509,701.890989988877,1356.98924731183
"1081","Warren",2009,235.449735449735,303.754266211604,527.407407407407
"1082","Washington",2009,237.931034482759,360,766.666666666667
"1083","Wayne",2009,250,233.830845771144,681.159420289855
"1084","Webster",2009,387.556221889055,501.941747572816,1315.52162849873
"1085","Winnebago",2009,275.541795665635,386.95652173913,581.699346405229
"1086","Winneshiek",2009,144.758735440932,187.096774193548,448.453608247423
"1087","Woodbury",2009,327.029324266893,475.587144622991,970.365699873897
"1088","Worth",2009,202.952029520295,392.857142857143,763.888888888889
"1089","Wright",2009,312.267657992565,585.365853658537,714.893617021277
